Tomorrow_Direction,Date,Open,High,Low,Close,Volume,Range,ROC,Weekly_ROC,Standardized_Range_20,Standardized_ROC_20,Standardized_Weekly_ROC_20,Stochastic_20,Standardized_Close_20,Standardized_Volume_20,Day_of_Week,MACD_20_50,ADX_20
-1,2003.12.31,1.255,1.2649,1.2512,1.2588,9089,0.0109495,0.0030279,0.0111656,0.9567,0.1074111,0.1051928,0.9017713,1.8031174,-0.3992337,3,0.02673077,46.67095103
1,2004.01.01,1.2592,1.2606,1.2533,1.2565,1124,0.0058246,-0.0021442,0.0092369,-0.6149473,-1.1154912,-0.201568,0.8568995,1.5413929,-3.0972208,4,0.02692048,48.22038895
1,2004.01.02,1.257,1.2631,1.2523,1.2596,9752,0.0086241,0.0020684,0.0131103,0.3322085,-0.0519165,0.552736,0.9009346,1.620489,0.1828671,5,0.02715853,49.86054363
1,2004.01.05,1.2609,1.2698,1.2608,1.2677,11043,0.0071383,0.005393,0.0148095,-0.1548963,0.7711834,1.0618559,0.9640411,1.9700224,0.6597339,1,0.0277178,51.91960244
-1,2004.01.06,1.2677,1.2814,1.2667,1.2728,10817,0.011605,0.004023,0.0141833,1.207188,0.4007539,0.8881418,0.8771429,2.0173621,0.5659143,2,0.02838616,54.29407245
1,2004.01.07,1.2727,1.2747,1.2621,1.2628,10996,0.0099834,-0.0077787,0.002859,0.6834042,-2.2097736,-1.355529,0.7342857,1.2042145,0.6411873,3,0.02830091,54.96292321
1,2004.01.08,1.2632,1.2786,1.256,1.2776,11462,0.0179936,0.0113996,0.0163882,2.5274171,1.7667103,1.2372584,0.9442815,2.0297382,0.8074077,4,0.02895024,54.53916883
-1,2004.01.09,1.2778,1.287,1.2703,1.282,11115,0.0131465,0.0032869,0.0167341,1.164834,0.131645,1.1816506,0.9322493,2.0304693,0.6565416,5,0.02965306,54.72707889
1,2004.01.12,1.2842,1.2901,1.2735,1.2738,10988,0.0130349,-0.0080984,0.0048119,1.2538065,-2.0939029,-0.970269,0.7305785,1.3375288,0.6201721,1,0.02969388,55.09334905
-1,2004.01.13,1.274,1.28,1.2712,1.2771,11663,0.0069226,0.0024333,0.0034572,-0.3981963,0.1977879,-1.1514106,0.785124,1.4138587,0.8558668,2,0.02980333,54.39334946
-1,2004.01.14,1.2766,1.2791,1.2628,1.2647,11698,0.0129078,-0.0093216,0.0011875,1.1470698,-1.9928906,-1.383764,0.5439856,0.499616,0.845497,3,0.02909249,51.93714305
-1,2004.01.15,1.2647,1.2674,1.256,1.2591,11548,0.0090764,-0.0044279,-0.0146345,0.1151859,-0.9423426,-2.9018473,0.443447,0.0506028,0.7745121,4,0.02805219,47.9735423
-1,2004.01.16,1.2591,1.2611,1.2351,1.2395,11397,0.0210509,-0.0155667,-0.0348077,2.5017078,-2.4555568,-3.3846749,0.0816697,-1.3806767,0.6830001,5,0.02594507,44.25793414
1,2004.01.19,1.2383,1.2427,1.2333,1.236,10596,0.0076218,-0.0018574,-0.0298273,-0.3580647,-0.239758,-2.3412621,0.0475352,-1.5764566,0.3832866,1,0.0238204,41.27759111
1,2004.01.20,1.2356,1.2601,1.2345,1.2599,11405,0.0207371,0.0196666,-0.0130816,2.0552476,2.4729621,-1.0515187,0.4683099,0.0523477,0.6324313,2,0.02322345,37.69504492
1,2004.01.21,1.2601,1.2675,1.2548,1.2639,11671,0.0101211,0.0030156,-0.0006326,-0.0442442,0.3127402,-0.1778591,0.5387324,0.2870415,0.6688703,3,0.02284188,35.57656221
-1,2004.01.22,1.2643,1.2752,1.2633,1.273,11207,0.0094198,0.0068813,0.0110396,-0.2741042,0.7581215,0.5902119,0.6989437,0.89086,0.4295442,4,0.02293468,34.71141253
-1,2004.01.23,1.2731,1.2779,1.2562,1.2586,10895,0.0172743,-0.0113895,0.0163934,1.2711685,-1.4370444,0.8904245,0.4454225,-0.3134058,0.2297574,5,0.02212297,33.10920912
1,2004.01.26,1.258,1.2617,1.2456,1.247,11662,0.0129255,-0.008744,0.0092263,0.2774304,-1.0131922,0.4041414,0.2411972,-1.2531796,0.5099387,1,0.02068488,30.18425588
-1,2004.01.27,1.2469,1.2665,1.2437,1.2643,11714,0.0183324,0.0139546,0.0033331,1.317137,1.5222361,0.0392918,0.5457746,0.1297393,0.4822172,2,0.02032671,27.95040503
-1,2004.01.28,1.2643,1.2648,1.241,1.243,12759,0.0191781,-0.0168473,-0.0168473,1.3416071,-1.6599582,-1.1832467,0.1707746,-1.4769525,0.8452956,3,0.01874617,25.66754598
1,2004.01.29,1.2422,1.2532,1.2362,1.2407,12111,0.0137518,-0.0012075,-0.0254497,0.1542611,-0.0567535,-1.5315315,0.1302817,-1.4995428,1.2768842,4,0.01717336,23.4990417
-1,2004.01.30,1.2408,1.2495,1.235,1.2467,11891,0.0117409,0.004755,-0.0089825,-0.3242891,0.5395831,-0.4638258,0.2359155,-0.9851625,0.9117182,5,0.01607815,21.73109052
1,2004.02.02,1.2481,1.2491,1.2391,1.2441,10340,0.0080704,-0.0032049,-0.0022456,-1.167533,-0.2324649,0.0063232,0.1901408,-1.059863,-1.9070548,1,0.0149204,20.13151564
-1,2004.02.03,1.2442,1.2601,1.2416,1.2546,11802,0.0149001,0.0083588,-0.0076722,0.3365697,0.9224408,-0.2780572,0.375,-0.2719933,0.6549423,2,0.01444649,19.29833294
1,2004.02.04,1.2548,1.2565,1.249,1.2538,12184,0.0060048,-0.0007969,0.0093383,-1.5418226,-0.0423349,0.806568,0.3609155,-0.2969891,1.2192928,3,0.01393576,18.54450097
1,2004.02.05,1.2538,1.264,1.252,1.2557,11999,0.0095847,0.0015154,0.0120084,-0.6971045,0.2566919,1.0108892,0.3943662,-0.0886003,0.8229025,4,0.01354619,19.26725119
1,2004.02.06,1.2556,1.2727,1.2512,1.2705,11789,0.0171835,0.0118668,0.0179473,0.8914169,1.2670482,1.3903002,0.6549296,1.151493,0.397527,5,0.01398608,20.66991687
-1,2004.02.09,1.2619,1.2764,1.2606,1.2695,12458,0.0125337,0.0060227,0.0203344,-0.0921026,0.5976944,1.4208085,0.7751606,1.1137589,1.4175406,1,0.01426021,22.33966802
1,2004.02.10,1.27,1.2791,1.2667,1.2684,13030,0.0097892,-0.0012598,0.0108384,-0.7298082,-0.1380071,0.795625,0.7663755,1.1199028,2.0157163,2,0.01438363,24.21221717
-1,2004.02.11,1.2685,1.2849,1.2647,1.2844,12719,0.0159722,0.0125345,0.0244058,0.5895301,1.1652877,1.4633737,0.9903101,2.1434713,1.3839364,3,0.01533355,26.360655
-1,2004.02.12,1.2844,1.2848,1.2786,1.2817,12373,0.0048491,-0.0021021,0.0207869,-1.6790519,-0.348589,1.1305717,0.9379845,1.6958988,0.8126005,4,0.01595076,28.3044797
1,2004.02.13,1.2819,1.2894,1.2715,1.2733,11656,0.0140779,-0.0067088,0.009034,0.304097,-0.9291833,0.3863612,0.7130125,1.0009331,-0.2244905,5,0.01595714,28.35977275
1,2004.02.16,1.2728,1.2793,1.2718,1.2765,9962,0.0058972,0.002907,0.0051181,-1.4492995,0.1046868,0.0275014,0.7650273,1.1408061,-2.3671119,1,0.01608235,28.40979979
-1,2004.02.17,1.2771,1.2878,1.2755,1.2854,10143,0.0096433,0.0064991,0.0133228,-0.567528,0.6406021,0.5570736,0.9264706,1.5948038,-1.8559791,2,0.01662973,29.84991479
1,2004.02.18,1.2855,1.293,1.266,1.2708,11030,0.021327,-0.0114352,-0.0105886,1.8490599,-1.4001361,-1.1984463,0.6172414,0.5380138,-0.7607138,3,0.01622553,29.73316111
-1,2004.02.19,1.27,1.2747,1.2647,1.2736,10650,0.007907,0.0028346,-0.0064748,-0.9721125,0.2900158,-0.8166063,0.6655172,0.730413,-1.136133,4,0.01597042,29.12911652
1,2004.02.20,1.2739,1.2769,1.2493,1.2541,10884,0.0220924,-0.0155428,-0.014692,1.8128427,-1.781604,-1.270281,0.3293103,-0.6095914,-0.8713676,5,0.01459658,26.68136446
1,2004.02.23,1.2517,1.2596,1.245,1.2577,10380,0.0117269,0.0047935,-0.0151907,-0.1948737,0.4580363,-1.1772533,0.3913793,-0.4095379,-1.3010693,1,0.01354949,24.66338307
-1,2004.02.24,1.2576,1.2716,1.2522,1.2686,10491,0.0154927,0.0087468,-0.0131466,0.5798768,0.9865928,-0.9550555,0.5793103,0.3516423,-1.0803246,2,0.01319931,23.46729145
-1,2004.02.25,1.2683,1.2709,1.2476,1.2493,10495,0.0186759,-0.0149807,-0.0162992,1.228169,-1.9400113,-1.1710389,0.2465517,-1.0755315,-0.9778841,3,0.01176438,21.79177041
1,2004.02.26,1.2489,1.2517,1.2382,1.2439,10620,0.0109029,-0.0040035,-0.0235497,-0.3041225,-0.558803,-1.6845211,0.1534483,-1.5132581,-0.7656633,4,0.01017056,20.95234478
-1,2004.02.27,1.244,1.251,1.2371,1.2495,10339,0.011236,0.0044212,-0.0017576,-0.232005,0.4799251,-0.2294977,0.2218247,-1.1198019,-0.9638925,5,0.00906082,20.3741874
-1,2004.03.01,1.2481,1.2544,1.2426,1.2461,10045,0.0094962,-0.0016024,-0.0091444,-0.6016902,-0.2726243,-0.7057347,0.1610018,-1.4015527,-1.2320563,1,0.00787183,18.96574861
-1,2004.03.02,1.2463,1.2463,1.2195,1.2213,10209,0.0219762,-0.0200594,-0.0370575,1.710718,-2.1165825,-2.1739471,0.0244898,-2.569726,-0.9661278,2,0.00541951,19.5893857
-1,2004.03.03,1.2214,1.222,1.2056,1.2193,11388,0.0136032,-0.0017193,-0.0237009,0.0792521,-0.094104,-1.24253,0.1567506,-2.2232322,0.2627136,3,0.00315547,21.47731574
1,2004.03.04,1.2194,1.2243,1.2134,1.2191,10858,0.008983,-0.000246,-0.0200161,-0.8154707,0.0777391,-0.9347015,0.1544622,-1.9119441,-0.2293292,4,0.00116439,22.53701245
1,2004.03.05,1.2186,1.2433,1.2174,1.2361,10499,0.0212748,0.0143607,-0.0096146,1.4697317,1.6370037,-0.2794419,0.3489703,-0.9979315,-0.5433171,5,0.00038162,21.50031744
-1,2004.03.08,1.2366,1.2418,1.2337,1.2398,9784,0.0065656,0.0025877,-0.0052154,-1.1649882,0.3908756,0.0585522,0.3913043,-0.7501381,-1.1934138,1,-0.00009298,20.56235529
-1,2004.03.09,1.2399,1.2463,1.2274,1.2311,10683,0.0153984,-0.0070973,0.0079417,0.3679275,-0.6259562,0.9030648,0.291762,-1.0446652,-0.1013127,2,-0.00099258,20.39219237
1,2004.03.10,1.2311,1.2342,1.2198,1.2223,10926,0.0118052,-0.0071481,0.0023782,-0.2426044,-0.5561576,0.6883642,0.1910755,-1.3108614,0.4169688,3,-0.00226388,21.19483197
-1,2004.03.11,1.2225,1.2389,1.2162,1.2345,11572,0.0186647,0.009816,0.0130478,0.9115523,1.253441,1.5458122,0.3306636,-0.6750191,1.8344762,4,-0.00267706,21.29667911
1,2004.03.12,1.2345,1.2361,1.2173,1.2221,10671,0.015444,-0.0100446,-0.0117257,0.2898328,-0.8819488,-0.2254238,0.1887872,-1.1481814,0.1975458,5,-0.00372092,21.38882652
1,2004.03.15,1.221,1.2319,1.22,1.2264,10542,0.0097541,0.0044226,-0.010888,-0.8575379,0.662777,-0.1017391,0.2379863,-0.8572581,-0.1593614,1,-0.00437353,21.47219799
-1,2004.03.16,1.2265,1.2375,1.223,1.2272,10688,0.0118561,0.0005707,-0.0031679,-0.4718099,0.2879049,0.6394246,0.2471396,-0.7594293,0.1210984,2,-0.00487968,20.22476215
1,2004.03.17,1.2269,1.2292,1.2177,1.2232,10282,0.009444,-0.0030157,0.0005726,-0.869144,-0.1540554,0.8983534,0.2468443,-0.9075386,-0.7728678,3,-0.00552553,20.23328822
-1,2004.03.18,1.223,1.2438,1.2221,1.2388,11372,0.0177563,0.0129191,0.0034832,0.7786162,1.4905894,1.0723672,0.4656381,0.158675,1.6470939,4,-0.00519237,18.36237642
1,2004.03.19,1.239,1.241,1.2256,1.2283,10325,0.0125653,-0.008636,0.0059787,-0.2478445,-0.8717399,1.1554395,0.3439394,-0.5001213,-0.633006,5,-0.0054716,16.6696467
1,2004.03.22,1.2274,1.2403,1.2222,1.2346,10059,0.0148094,0.0058661,0.0066042,0.2390835,0.731639,1.0898117,0.4393939,0.0409894,-1.1547136,1,-0.00534095,15.56189997
-1,2004.03.23,1.2345,1.2372,1.2264,1.2351,9985,0.0088063,0.000486,0.0066835,-1.0549552,0.1873482,0.9956875,0.4517611,0.2721644,-1.209603,2,-0.00517943,14.55965293
-1,2004.03.24,1.2353,1.237,1.2109,1.2122,10630,0.0215542,-0.0186999,-0.0088307,1.7213493,-1.907189,-0.228784,0.1352459,-1.8232547,0.1167082,3,-0.00630258,15.25965009
1,2004.03.25,1.2121,1.2203,1.2096,1.2119,11069,0.0088459,-0.000165,-0.0218725,-0.9866185,0.1083526,-1.2645497,0.1290984,-1.6443323,0.9574783,4,-0.00727219,16.18021577
1,2004.03.26,1.212,1.2215,1.207,1.2123,10371,0.0120133,0.0002475,-0.0123024,-0.3233906,0.1784575,-0.4678405,0.1372951,-1.5077708,-0.4603685,5,-0.00806548,17.43685867
1,2004.03.29,1.2118,1.2171,1.2046,1.216,10079,0.0103769,0.0034659,-0.0149858,-0.6867307,0.5044642,-0.6487305,0.2733813,-1.0630804,-1.0604722,1,-0.00851767,19.01467792
1,2004.03.30,1.216,1.2229,1.2151,1.217,10193,0.0064192,0.0008224,-0.0148142,-1.4250892,0.1119097,-0.8509633,0.2973621,-0.9123176,-0.8254746,2,-0.00882291,17.64611874
1,2004.03.31,1.2173,1.2325,1.2169,1.2316,10538,0.0128195,0.0117473,0.0160878,0.0137877,1.341052,1.7745271,0.647482,0.6139907,-0.0402048,3,-0.00823738,17.18699235
-1,2004.04.01,1.2314,1.2391,1.2253,1.2365,10193,0.0112625,0.0041416,0.0202145,-0.3658588,0.3969529,1.8820854,0.764988,1.0386652,-0.7233848,4,-0.00742311,17.81286151
-1,2004.04.02,1.2364,1.2374,1.2102,1.2133,10165,0.0224756,-0.0186833,0.0012378,2.1088387,-2.0351999,0.1943837,0.2086331,-1.3073271,-0.7368695,5,-0.00798727,16.74547028
1,2004.04.05,1.2112,1.2131,1.1983,1.2003,10662,0.0123508,-0.0089993,-0.0129112,-0.2035562,-0.8518714,-0.9887203,0.0416667,-2.2391449,0.2588509,1,-0.00917615,16.34507184
1,2004.04.06,1.2002,1.2145,1.1979,1.2141,11547,0.0138576,0.0115814,-0.0026288,0.1679805,1.3002523,-0.0642188,0.3529412,-0.8345547,1.9637818,2,-0.00940224,15.76129587
-1,2004.04.07,1.214,1.22,1.205,1.2172,10209,0.0124481,0.0026359,-0.0115316,-0.1717316,0.2854298,-0.7696029,0.4204793,-0.51212,-0.7170015,3,-0.00938999,14.28486828
1,2004.04.08,1.2171,1.2221,1.2059,1.2083,9720,0.0134339,-0.0072303,-0.0227273,0.128547,-0.7126454,-1.5499568,0.2265795,-1.2193863,-1.6252484,4,-0.00984287,13.22531959
-1,2004.04.09,1.2084,1.2116,1.2065,1.2091,6764,0.0042271,0.0005793,-0.0017338,-1.8345146,0.1005131,0.1827757,0.2440087,-1.0501199,-3.7188345,5,-0.01015497,12.2666803
-1,2004.04.12,1.2086,1.21,1.2054,1.2079,8554,0.0038162,-0.0005792,0.0064156,-1.7178727,-0.0036891,0.797751,0.2178649,-1.0496459,-1.5931191,1,-0.01045557,11.49853726
1,2004.04.13,1.2081,1.2084,1.1904,1.1936,12321,0.015121,-0.0120023,-0.016804,0.5987003,-1.2012482,-1.0734865,0.0599251,-1.9498722,1.8494891,2,-0.01147895,12.7704525
1,2004.04.14,1.1936,1.1977,1.1868,1.1955,12609,0.0091844,0.0015918,-0.0177471,-0.6228289,0.2812431,-1.0461313,0.1526316,-1.5750868,1.8117156,3,-0.01221924,14.53877031
1,2004.04.15,1.1954,1.1996,1.1892,1.1977,13025,0.0087454,0.001924,-0.0088547,-0.6369333,0.4046789,-0.2916256,0.201107,-1.2996912,1.8971493,4,-0.01269388,15.51187815
-1,2004.04.16,1.1978,1.2049,1.1922,1.1999,12372,0.0106526,0.0017532,-0.0071984,-0.2132018,0.3285821,-0.1079806,0.2448598,-1.0233772,1.2786061,5,-0.01293581,15.05792299
-1,2004.04.19,1.2016,1.2081,1.2001,1.2006,9527,0.0066661,-0.0008322,-0.0062081,-0.9568454,0.0587248,0.0268963,0.2638623,-0.8896298,-0.6956141,1,-0.01305859,13.69740265
-1,2004.04.20,1.2006,1.2013,1.1841,1.185,9979,0.0145258,-0.0129935,-0.0072051,0.620596,-1.2890369,0.0013088,0.0163636,-1.9509989,-0.380846,2,-0.01399049,14.38349019
1,2004.04.21,1.1846,1.1917,1.1815,1.1835,10011,0.0086331,-0.0009286,-0.0099548,-0.5346636,0.0221078,-0.2350122,0.0347222,-1.7797076,-0.3360379,3,-0.01483236,15.46493143
-1,2004.04.22,1.1834,1.1917,1.1778,1.1909,10077,0.0118017,0.0063377,-0.0057606,0.1807926,0.9161205,0.0653276,0.2137031,-1.1173293,-0.2565047,4,-0.01509422,16.90967874
1,2004.04.23,1.1909,1.1945,1.1796,1.1843,9810,0.0126314,-0.005542,-0.0143975,0.3699294,-0.5725518,-0.7151306,0.1060359,-1.4115249,-0.4206517,5,-0.01563523,17.60809972
1,2004.04.26,1.1801,1.1886,1.1759,1.1862,9188,0.0108002,0.0051691,-0.011994,-0.0696583,0.7789427,-0.5138203,0.1629747,-1.1547191,-0.8066393,1,-0.01594067,18.79810961
-1,2004.04.27,1.186,1.1949,1.1832,1.1926,9335,0.0098884,0.0055649,0.0067533,-0.3380438,0.7863915,1.097109,0.2642405,-0.6563986,-0.6692171,2,-0.01578811,18.18399761
1,2004.04.28,1.1926,1.1948,1.1822,1.1848,10483,0.0106581,-0.0065403,0.001183,-0.1232677,-0.6477828,0.7307494,0.1408228,-1.1108967,0.1045459,3,-0.0160335,17.80990119
1,2004.04.29,1.1851,1.1987,1.1803,1.1963,12956,0.0155893,0.0094507,0.0045344,1.0074395,1.3811013,1.3837599,0.3317073,-0.1633398,1.5584271,4,-0.01554268,16.81508219
-1,2004.04.30,1.1963,1.2016,1.1917,1.1986,11929,0.0083075,0.0019226,0.0156766,-0.712124,0.3386991,2.2915715,0.491342,0.1263317,0.8442049,5,-0.01492911,15.37490877
1,2004.05.03,1.1996,1.2005,1.192,1.1941,11439,0.0071309,-0.0045849,0.0068297,-0.9693512,-0.6844056,1.223167,0.3939394,-0.2872393,0.5157525,1,-0.01459209,14.07189471
1,2004.05.04,1.1941,1.2123,1.1926,1.2105,12013,0.0165185,0.0137342,0.0150092,1.6755398,2.0484659,1.7878465,0.7489177,1.3893577,0.8424061,2,-0.01332586,14.52257667
-1,2004.05.05,1.211,1.2182,1.2096,1.2159,12801,0.0071098,0.0040462,0.0259894,-0.8741058,0.5927553,2.257546,0.8658009,1.9725284,1.1916776,3,-0.01187286,16.32656048
-1,2004.05.06,1.216,1.2177,1.2062,1.2071,13247,0.0095341,-0.0073191,0.0090278,-0.1532734,-1.08821,0.8302324,0.7375887,1.0795408,1.2964825,4,-0.01105845,16.95215419
-1,2004.05.07,1.2069,1.2148,1.1875,1.1893,12652,0.0229895,-0.0145828,-0.0085862,2.7766125,-1.8469603,-0.6189911,0.3167849,-0.6897943,0.9320669,5,-0.01130639,15.54486154
1,2004.05.10,1.1881,1.1898,1.1811,1.1827,12852,0.007366,-0.0045451,-0.0095469,-0.9409732,-0.480059,-0.6325464,0.1607565,-1.2681838,0.9823823,1,-0.01184945,15.47986273
1,2004.05.11,1.1832,1.1893,1.1787,1.1865,12223,0.008993,0.002789,-0.0202312,-0.4750883,0.4167011,-1.4790957,0.250591,-0.8052508,0.5519801,2,-0.01206437,15.85631617
-1,2004.05.12,1.1865,1.1945,1.1834,1.1907,12863,0.0093798,0.0035398,-0.0208059,-0.3808789,0.5056771,-1.4865309,0.3498818,-0.3339823,0.9784975,3,-0.01197085,14.95324569
1,2004.05.13,1.1906,1.1933,1.177,1.1809,13347,0.0138488,-0.0081472,-0.0215428,0.6744803,-1.0267475,-1.4197925,0.1182033,-1.2315983,1.2823136,4,-0.01239386,14.95626205
1,2004.05.14,1.1806,1.1905,1.178,1.189,12103,0.0106112,0.007115,0.0007575,-0.1344951,0.9844644,0.2504733,0.3096927,-0.3567353,0.4505316,5,-0.01226151,14.95899113
-1,2004.05.17,1.1891,1.2063,1.1878,1.2022,13255,0.015575,0.0110167,0.0160581,1.0025835,1.3493092,1.2748486,0.6217494,0.9824168,1.1232523,1,-0.01136117,14.25784554
1,2004.05.18,1.2019,1.2042,1.1928,1.1952,12835,0.0095573,-0.0055745,0.0073325,-0.4548995,-0.8330131,0.5823719,0.4562648,0.2208247,0.7505723,2,-0.01092824,13.62347571
-1,2004.05.19,1.1951,1.2047,1.1936,1.2021,12966,0.0092996,0.0058573,0.009659,-0.5318181,0.6456237,0.6799807,0.6193853,0.8447897,0.7600113,3,-0.01012454,13.1594855
1,2004.05.20,1.202,1.202,1.1894,1.1965,12948,0.0105936,-0.0045757,0.0134677,-0.1853934,-0.6657762,0.8725805,0.4869976,0.232237,0.6687142,4,-0.00970181,12.02621349
1,2004.05.21,1.1962,1.2074,1.1952,1.1996,12097,0.0102075,0.0028423,0.0088302,-0.2534203,0.2674818,0.4719598,0.5602837,0.4876799,-0.065569,5,-0.00912443,11.91676569
1,2004.05.24,1.1993,1.2027,1.1932,1.201,12106,0.0079618,0.0014175,-0.0007488,-0.7785469,0.1015517,-0.2830775,0.5825243,0.5674915,-0.2185271,1,-0.00851002,11.1918046
1,2004.05.25,1.2005,1.213,1.1985,1.2102,12741,0.0120985,0.00808,0.0126349,0.2347045,0.976729,0.7018558,0.8058252,1.3950112,0.3543985,2,-0.00742873,12.18584159
1,2004.05.26,1.2102,1.2147,1.2077,1.2116,12837,0.0057961,0.0011568,0.0079867,-1.2359308,-0.0034628,0.3269928,0.8398058,1.3832897,0.4362738,3,-0.00638261,13.56311715
-1,2004.05.27,1.2115,1.2293,1.2087,1.2268,13031,0.0170431,0.012629,0.025581,1.4241276,1.5099671,1.4684969,0.9521989,2.3241979,0.7982812,4,-0.00459786,16.00505501
-1,2004.05.28,1.227,1.23,1.2201,1.2215,12467,0.0081141,-0.0044825,0.0185108,-0.6753948,-0.7254386,0.9534336,0.8396226,1.6380443,-0.3495528,5,-0.00332616,18.32169144
1,2004.05.31,1.224,1.2248,1.2177,1.2192,11815,0.0058307,-0.0039216,0.0155768,-1.1772728,-0.6579844,0.7091189,0.7962264,1.3027137,-1.8540123,1,-0.00233712,19.22611448
-1,2004.06.01,1.2197,1.2269,1.2155,1.2244,13310,0.0093789,0.0038534,0.0117336,-0.287195,0.4711543,0.4595828,0.8943396,1.5476208,1.2972934,2,-0.00117733,19.39602654
1,2004.06.02,1.2241,1.231,1.2205,1.2209,12305,0.008603,-0.0026142,0.007759,-0.4995881,-0.4073282,0.2630775,0.812963,1.2553116,-0.8582754,3,-0.00036082,20.35046222
1,2004.06.03,1.2212,1.2255,1.2169,1.2218,12880,0.0070671,0.0004913,-0.004238,-0.8315181,-0.0186694,-0.5652587,0.8296296,1.2166698,0.4464238,4,0.00040072,19.83365409
1,2004.06.04,1.2219,1.2333,1.2136,1.2286,12604,0.0162327,0.0054833,0.0037582,1.8587323,0.6672216,-0.0274815,0.9165187,1.4813684,-0.1692507,5,0.00144217,20.21526235
-1,2004.06.07,1.23,1.2342,1.2291,1.2321,11942,0.0041494,0.0017073,0.0101664,-1.6881853,-0.0402956,0.386714,0.9632867,1.5378098,-1.4663996,1,0.00253818,20.88625994
-1,2004.06.08,1.2319,1.2356,1.2245,1.2259,12465,0.0090649,-0.0048705,0.0014705,-0.2750569,-1.1067601,-0.4046382,0.834471,1.0408336,-0.3900334,2,0.0031341,20.11812897
1,2004.06.09,1.2258,1.2278,1.2027,1.2028,13154,0.0208697,-0.0187633,-0.0150671,2.42856,-2.6160457,-1.9527858,0.440273,-0.5319959,1.0385638,3,0.0023463,19.21740951
-1,2004.06.10,1.2026,1.2121,1.2022,1.2114,12165,0.0082349,0.0073175,-0.0085932,-0.4963698,0.8484765,-1.6396239,0.5798611,-0.0572789,-0.9513784,4,0.0021345,18.51478746
1,2004.06.11,1.2117,1.2117,1.1965,1.2009,12319,0.0127037,-0.0089131,-0.0236585,0.5409583,-1.2598841,-2.5155829,0.2740586,-0.9828387,-0.6532476,5,0.00135419,18.69973317
1,2004.06.14,1.1974,1.2091,1.1953,1.2056,12795,0.0115452,0.0068482,-0.0213491,0.3272235,0.9317375,-1.95782,0.3506494,-0.6134348,0.4842829,1,0.00093412,19.05219699
-1,2004.06.15,1.2054,1.2174,1.2027,1.2162,12397,0.0122225,0.0089597,-0.0078316,0.4589474,1.1071258,-0.8415336,0.5800866,0.2010229,-0.4022618,2,0.00115932,17.63166751
1,2004.06.16,1.2164,1.2173,1.198,1.2007,11939,0.0161102,-0.0129069,-0.0015799,1.2703007,-1.6573041,-0.3267693,0.2445887,-1.171981,-1.3281324,3,0.0004824,16.95271306
1,2004.06.17,1.2011,1.2081,1.1992,1.2046,12020,0.0074216,0.002914,-0.0058595,-0.7188289,0.3302636,-0.5839295,0.2688679,-0.9035025,-1.0324984,4,0.00011065,16.33842095
-1,2004.06.18,1.2046,1.2151,1.1972,1.2142,11884,0.0149516,0.0079695,0.0140304,0.9422315,0.9307442,0.9077443,0.495283,-0.0807555,-1.2849444,5,0.0003249,14.99510118
1,2004.06.21,1.2144,1.2151,1.2076,1.2112,12201,0.0062107,-0.002635,0.0048117,-0.9908835,-0.3846852,0.1903715,0.3945409,-0.4483862,-0.5914857,1,0.00034186,13.77971662
-1,2004.06.22,1.2112,1.2136,1.2065,1.212,11981,0.0058848,0.0006605,-0.0036172,-0.9706066,0.0798112,-0.3901328,0.4143921,-0.3765791,-0.9849375,2,0.00040015,12.76906309
1,2004.06.23,1.2114,1.2196,1.2063,1.209,12389,0.0110254,-0.0019812,0.0065773,0.0872308,-0.2416974,0.3966105,0.3399504,-0.6699444,-0.0320972,3,0.00028125,12.67917027
-1,2004.06.24,1.2093,1.2193,1.204,1.2185,12332,0.0127076,0.0076077,0.0115391,0.5365689,1.0819158,0.9028731,0.5756824,0.3663399,-0.0871389,4,0.00070906,12.05676821
1,2004.06.25,1.2183,1.2193,1.2105,1.2181,12048,0.0072697,-0.0001642,0.0030468,-0.7222868,-0.0022291,0.2763282,0.5657568,0.3451548,-0.7112884,5,0.00105589,11.49364254
-1,2004.06.28,1.2178,1.2232,1.2122,1.2184,11372,0.0090744,0.0004927,0.0059445,-0.3499963,0.057909,0.6036038,0.573201,0.3826216,-2.0717922,1,0.00137024,12.12549098
1,2004.06.29,1.2187,1.2195,1.2068,1.2081,11503,0.0105237,-0.0086978,-0.0027241,-0.016781,-1.0935503,-0.1402089,0.3176179,-0.6559423,-1.6896444,2,0.00106136,11.06867883
-1,2004.06.30,1.2081,1.2208,1.2066,1.2186,11958,0.0117686,0.0086913,0.0076904,0.2450539,1.1264308,0.8650729,0.5781638,0.5186932,-0.5935256,3,0.00137712,10.42639366
1,2004.07.01,1.2188,1.2213,1.213,1.2159,11694,0.0068425,-0.0023794,-0.00197,-0.9371494,-0.2908434,-0.0782516,0.5111663,0.2563163,-1.0981069,4,0.0014952,10.06073669
-1,2004.07.02,1.2156,1.2331,1.2141,1.2321,11772,0.0156495,0.0135735,0.0117425,1.1982549,1.6165374,1.1697848,0.9131514,1.9966305,-0.8254456,5,0.00249983,11.61816521
1,2004.07.05,1.2328,1.2339,1.2269,1.2285,11085,0.0057054,-0.003488,0.0080414,-1.2698552,-0.4235486,0.8416867,0.8238213,1.6876079,-2.0766773,1,0.00316212,13.31728586
